"last_updated"	"id"	"chi_name"	"chi_address"	"district"	"tel1"	"tel2"	"tel3"	"website"	"fb_page"	"remarks"	"head_ad1_image"	"head_ad1_href"	"head_ad1_start"	"head_ad1_end"	"head_ad2_image"	"head_ad2_href"	"head_ad2_start"	"head_ad2_end"	"footer_ad1_image"	"footer_ad1_href"	"footer_ad1_start"	"footer_ad1_end"	"opening_hours"	"weekday_text"	"Longitude"	"Latitude"
"2022年3月22日"	"148"	"康誠動物醫院"	"新界元朗大棠路41-59號金朗大廈地下5號舖"	"元朗區"	"25722088"	""	""	"https://www.wellnessvet.com.hk/"	"https://www.facebook.com/wellnessvethk/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2359'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2359'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 23:59', '星期日: 10:00 – 23:59']"	"114.0227"	"22.445"
"2022年3月22日"	"149"	"博愛動物醫院"	"新界元朗炮仗坊5號順興樓地下10號舖"	"元朗區"	"2476 2988 "	"
2476 6198"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']"	"114.0297"	"22.4453"
"2022年3月22日"	"150"	"愛護動物協會(元朗錦绣動物褔利中心)"	"新界元朗錦繡花園大道 LOT3250 B81 DD104"	"元朗區"	"24822770"	""	""	"https://www.spca.org.hk/ch/about-us/spca-centres/fairview-centre"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1800'}, 'open': {'day': 0, 'time': '0845'}}, {'close': {'day': 1, 'time': '1800'}, 'open': {'day': 1, 'time': '0845'}}, {'close': {'day': 2, 'time': '1800'}, 'open': {'day': 2, 'time': '0845'}}, {'close': {'day': 3, 'time': '1800'}, 'open': {'day': 3, 'time': '0845'}}, {'close': {'day': 4, 'time': '1800'}, 'open': {'day': 4, 'time': '0845'}}, {'close': {'day': 5, 'time': '1800'}, 'open': {'day': 5, 'time': '0845'}}]"	"['星期一: 08:45 – 18:00', '星期二: 08:45 – 18:00', '星期三: 08:45 – 18:00', '星期四: 08:45 – 18:00', '星期五: 08:45 – 18:00', '星期六: 08:45 – 18:00', '星期日: 休息']"	"114.0504"	"22.4732"
"2022年3月22日"	"151"	"新太陽動物醫務所"	"新界元朗鳳攸北街昌威大廈地下2號舖"	"元朗區"	"24758802"	""	""	""	"https://www.facebook.com/newsunvet/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2030'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2030'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2030'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2030'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2030'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2030'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2030'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 20:30', '星期二: 10:00 – 20:30', '星期三: 10:00 – 20:30', '星期四: 10:00 – 20:30', '星期五: 10:00 – 20:30', '星期六: 10:00 – 20:30', '星期日: 10:00 – 20:30']"	"114.0329"	"22.444000000000003"
"2022年3月22日"	"152"	"新界動物醫療中心"	"新界元朗馬田路50號朗景臺地下1、3、4 號舖"	"元朗區"	"37088770"	""	""	"https://www.wehug.vet/"	"https://www.facebook.com/petpetvet"	"提供預約夜診服務"	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2359'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 0, 'time': '0200'}, 'open': {'day': 0, 'time': '0000'}}, {'close': {'day': 1, 'time': '2359'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '0200'}, 'open': {'day': 1, 'time': '0000'}}, {'close': {'day': 2, 'time': '2359'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '0200'}, 'open': {'day': 2, 'time': '0000'}}, {'close': {'day': 3, 'time': '2359'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '0200'}, 'open': {'day': 3, 'time': '0000'}}, {'close': {'day': 4, 'time': '2359'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '0200'}, 'open': {'day': 4, 'time': '0000'}}, {'close': {'day': 5, 'time': '2359'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '0200'}, 'open': {'day': 5, 'time': '0000'}}, {'close': {'day': 6, 'time': '2359'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '0200'}, 'open': {'day': 6, 'time': '0000'}}]"	"['星期一: 10:00 – 23:59, 00:00 – 02:00', '星期二: 10:00 – 23:59, 00:00 – 02:00', '星期三: 10:00 – 23:59, 00:00 – 02:00', '星期四: 10:00 – 23:59, 00:00 – 02:00', '星期五: 10:00 – 23:59, 00:00 – 02:00', '星期六: 10:00 – 23:59, 00:00 – 02:00', '星期日: 10:00 – 23:59, 00:00 – 02:00']"	"114.0244"	"22.4409"
"2022年3月22日"	"153"	"維多利寵物診所 (元朗)"	"新界元朗民合徑8號幸福樓二期地下11舖"	"元朗區"	"24778929"	""	""	"https://victoriavetshk.com/chi-home"	"https://www.facebook.com/VictoriaVeterinaryClinics/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'open': {'day': 0, 'time': '0000'}}]"	"['星期一: 24 小時營業', '星期二: 24 小時營業', '星期三: 24 小時營業', '星期四: 24 小時營業', '星期五: 24 小時營業', '星期六: 24 小時營業', '星期日: 24 小時營業']"	"114.1077"	"22.3791"
"2022年3月22日"	"154"	"錦綉動物診所"	"新界元朗馬田村201號"	"元朗區"	"24718980"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[]"	""	"114.0256"	"22.4399"
"2022年3月22日"	"155"	"優活動物診所"	"新界元朗鳳攸東街9號好順意大廈地下36及37號舖"	"元朗區"	"29659518"	""	""	"http://www.yl.hk/blah"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']"	"114.0347"	"22.4431"
"2022年3月22日"	"156"	"柏圖獸醫診所"	"新界元朗泰豐街20至24號普利樓地下D舖"	"元朗區"	"24439893"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 19:30', '星期二: 10:00 – 19:30', '星期三: 10:00 – 19:30', '星期四: 休息', '星期五: 10:00 – 19:30', '星期六: 10:00 – 19:30', '星期日: 10:00 – 19:30']"	"114.0249"	"22.441"
"2022年3月22日"	"157"	"錦田動物醫院"	"新界元朗錦田錦田市108號地舖"	"元朗區"	"24752851"	""	""	"http://www.petelements.com.hk"	"https://www.facebook.com/PetElementsAnimalHospital/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '0000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 20:00', '星期二: 00:00 – 20:00', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']"	"114.0313"	"22.4506"
"2022年3月22日"	"158"	"輕新活獸醫診所"	"新界元朗安寧路38號世宙中心地下1號舖"	"元朗區"	"25566651"	""	""	"https://www.alachk.com/"	"https://www.facebook.com/%E8%BC%95%E6%96%B0%E6%B4%BB%E9%86%AB%E7%99%82%E4%BF%9D%E5%81%A5%E6%95%99%E8%82%B2-125795857939035/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '0930'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '0930'}}]"	"['星期一: 09:30 – 19:30', '星期二: 09:30 – 19:30', '星期三: 09:30 – 19:30', '星期四: 09:30 – 19:30', '星期五: 09:30 – 19:30', '星期六: 09:30 – 19:30', '星期日: 09:30 – 19:30']"	"114.0249"	"22.441"
"2022年3月22日"	"159"	"朗晴動物醫院"	"新界元朗安寧路38號世宙地下9號舖"	"元朗區"	"21239206"	""	""	"http://www.swanstonvet.com/"	"https://www.facebook.com/swanstonvet/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2200'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 22:00', '星期二: 10:00 – 22:00', '星期三: 10:00 – 22:00', '星期四: 10:00 – 22:00', '星期五: 10:00 – 22:00', '星期六: 10:00 – 22:00', '星期日: 10:00 – 22:00']"	"114.02799999999999"	"22.447"
"2022年3月22日"	"160"	"新墟動物醫療中心"	"新界屯門德政圍18號海盛大廈地下3號舖"	"屯門區"	"3460 4325"	""	""	"https://www.facebook.com/SANHUIANIMALMEDICALCENTER/"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 20:00', '星期二: 10:00 – 19:00', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']"	"113.9753"	"22.3959"
"2022年3月22日"	"161"	"東方獸醫診所 (屯門)"	"新界屯門良田新村107至108號地舖"	"屯門區"	"24419816"	""	""	""	"https://www.facebook.com/Oriental-Veterinary-Clinic-%E5%B1%AF%E9%96%80%E6%9D%B1%E6%96%B9%E7%8D%B8%E9%86%AB%E8%A8%BA%E6%89%80-490763834409044/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '0900'}}, {'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '1530'}}, {'close': {'day': 1, 'time': '1300'}, 'open': {'day': 1, 'time': '0900'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '1530'}}, {'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '0900'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '1530'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '0900'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '1530'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '0900'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '1530'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '0900'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '1530'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '0900'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '1530'}}]"	"['星期一: 09:00 – 13:00, 15:30 – 19:30', '星期二: 09:00 – 13:00, 15:30 – 19:30', '星期三: 09:00 – 13:00, 15:30 – 19:30', '星期四: 09:00 – 13:00, 15:30 – 19:30', '星期五: 09:00 – 13:00, 15:30 – 19:30', '星期六: 09:00 – 13:00, 15:30 – 19:30', '星期日: 09:00 – 13:00, 15:30 – 19:30']"	"113.9754"	"22.3955"
"2022年3月22日"	"162"	"柏德獸醫診所"	"新界屯門青山公路385號嘉喜利大廈12號舖"	"屯門區"	"24042511"	""	""	"http://www.cppcvet.com/"	"https://www.facebook.com/CastlePeakPetClinic/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1930'}, 'open': {'day': 0, 'time': '0930'}}, {'close': {'day': 1, 'time': '1930'}, 'open': {'day': 1, 'time': '0930'}}, {'close': {'day': 2, 'time': '1930'}, 'open': {'day': 2, 'time': '0930'}}, {'close': {'day': 3, 'time': '1930'}, 'open': {'day': 3, 'time': '0930'}}, {'close': {'day': 4, 'time': '1930'}, 'open': {'day': 4, 'time': '0930'}}, {'close': {'day': 5, 'time': '1930'}, 'open': {'day': 5, 'time': '0930'}}, {'close': {'day': 6, 'time': '1930'}, 'open': {'day': 6, 'time': '0930'}}]"	"['星期一: 09:30 – 19:30', '星期二: 09:30 – 19:30', '星期三: 09:30 – 19:30', '星期四: 09:30 – 19:30', '星期五: 09:30 – 19:30', '星期六: 09:30 – 19:30', '星期日: 09:30 – 19:30']"	"113.9799"	"22.3884"
"2022年3月22日"	"163"	"康和動物醫療中心"	"新界屯門青海圍8號屯景大廈E1號舖"	"屯門區"	"26408138"	""	""	"https://sites.google.com/site/camchk2012/home?fbclid=IwAR3doaQsaPPpPzG-iP26S7hq1deJu4CH74Gvlze1Zi1X2l0UWNjAQCjioPE"	"https://www.facebook.com/camchk"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1400'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 0, 'time': '2200'}, 'open': {'day': 0, 'time': '1600'}}, {'close': {'day': 1, 'time': '1400'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '2200'}, 'open': {'day': 1, 'time': '1600'}}, {'close': {'day': 3, 'time': '1400'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '2200'}, 'open': {'day': 3, 'time': '1600'}}, {'close': {'day': 4, 'time': '1400'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2200'}, 'open': {'day': 4, 'time': '1600'}}, {'close': {'day': 5, 'time': '1400'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2200'}, 'open': {'day': 5, 'time': '1600'}}, {'close': {'day': 6, 'time': '1400'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2200'}, 'open': {'day': 6, 'time': '1600'}}]"	"['星期一: 10:00 – 14:00, 16:00 – 22:00', '星期二: 10:00 – 14:00, 16:00 – 22:00', '星期三: 休息', '星期四: 10:00 – 14:00, 16:00 – 22:00', '星期五: 10:00 – 14:00, 16:00 – 22:00', '星期六: 10:00 – 14:00, 16:00 – 22:00', '星期日: 10:00 – 14:00, 16:00 – 22:00']"	"113.9788"	"22.3888"
"2022年3月22日"	"164"	"彩虹獸醫診所"	"新界屯門良田村58號地舖"	"屯門區"	"24309581"	""	""	"http://yahrainvet.wixsite.com/clinic"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1330'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1530'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1530'}}, {'close': {'day': 2, 'time': '1330'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1530'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1530'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1530'}}, {'close': {'day': 6, 'time': '1330'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1530'}}]"	"['星期一: 10:00 – 13:30, 15:30 – 20:00', '星期二: 10:00 – 13:30, 15:30 – 20:00', '星期三: 10:00 – 13:30, 15:30 – 20:00', '星期四: 休息', '星期五: 10:00 – 13:30, 15:30 – 20:00', '星期六: 10:00 – 13:30, 15:30 – 20:00', '星期日: 10:00 – 13:30, 15:30 – 20:00']"	"113.9776"	"22.3989"
"2022年3月22日"	"165"	"景峰動物醫療中心"	"新界屯門井財街21號協邦大廈地下6至7號舖"	"屯門區"	"23631860"	""	""	""	"https://www.facebook.com/primeviewvet/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1300'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 0, 'time': '1900'}, 'open': {'day': 0, 'time': '1400'}}, {'close': {'day': 1, 'time': '1300'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 1, 'time': '1900'}, 'open': {'day': 1, 'time': '1400'}}, {'close': {'day': 2, 'time': '1300'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 2, 'time': '1900'}, 'open': {'day': 2, 'time': '1400'}}, {'close': {'day': 3, 'time': '1300'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 3, 'time': '1900'}, 'open': {'day': 3, 'time': '1400'}}, {'close': {'day': 4, 'time': '1300'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 4, 'time': '1900'}, 'open': {'day': 4, 'time': '1400'}}, {'close': {'day': 5, 'time': '1300'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 5, 'time': '1900'}, 'open': {'day': 5, 'time': '1400'}}, {'close': {'day': 6, 'time': '1300'}, 'open': {'day': 6, 'time': '1000'}}, {'close': {'day': 6, 'time': '1900'}, 'open': {'day': 6, 'time': '1400'}}]"	"['星期一: 10:00 – 13:00, 14:00 – 19:00', '星期二: 10:00 – 13:00, 14:00 – 19:00', '星期三: 10:00 – 13:00, 14:00 – 19:00', '星期四: 10:00 – 13:00, 14:00 – 19:00', '星期五: 10:00 – 13:00, 14:00 – 19:00', '星期六: 10:00 – 13:00, 14:00 – 19:00', '星期日: 10:00 – 13:00, 14:00 – 19:00']"	"113.9753"	"22.3959"
"2022年3月22日"	"166"	"置樂動物診所"	"新界屯門彩華花園地下13號舖"	"屯門區"	"24301758"	""	""	""	"https://www.facebook.com/%E7%BD%AE%E6%A8%82%E5%8B%95%E7%89%A9%E8%A8%BA%E6%89%80-Chandler-Animal-Clinic-996874007054437/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '1330'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1530'}}, {'close': {'day': 1, 'time': '1330'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1530'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1530'}}, {'close': {'day': 3, 'time': '1330'}, 'open': {'day': 3, 'time': '1030'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1530'}}, {'close': {'day': 4, 'time': '1330'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1530'}}, {'close': {'day': 5, 'time': '1330'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1530'}}]"	"['星期一: 10:30 – 13:30, 15:30 – 20:00', '星期二: 10:30 – 13:30, 15:30 – 20:00', '星期三: 15:30 – 20:00', '星期四: 10:30 – 13:30, 15:30 – 20:00', '星期五: 10:30 – 13:30, 15:30 – 20:00', '星期六: 10:30 – 13:30, 15:30 – 20:00', '星期日: 休息']"	"113.9807"	"22.3864"
"2022年3月22日"	"167"	"Dr Fan's Animal Care Centre"	"新界屯門新墟青山公路250號彩暉花園2號地舖"	"屯門區"	"28855220"	""	""	""	"https://www.facebook.com/vetcarehk/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2000'}, 'open': {'day': 0, 'time': '1000'}}, {'close': {'day': 1, 'time': '2000'}, 'open': {'day': 1, 'time': '1000'}}, {'close': {'day': 2, 'time': '2000'}, 'open': {'day': 2, 'time': '1000'}}, {'close': {'day': 3, 'time': '2000'}, 'open': {'day': 3, 'time': '1000'}}, {'close': {'day': 4, 'time': '2000'}, 'open': {'day': 4, 'time': '1000'}}, {'close': {'day': 5, 'time': '2000'}, 'open': {'day': 5, 'time': '1000'}}, {'close': {'day': 6, 'time': '2000'}, 'open': {'day': 6, 'time': '1000'}}]"	"['星期一: 10:00 – 20:00', '星期二: 10:00 – 20:00', '星期三: 10:00 – 20:00', '星期四: 10:00 – 20:00', '星期五: 10:00 – 20:00', '星期六: 10:00 – 20:00', '星期日: 10:00 – 20:00']"	"113.9797"	"22.408"
"2022年3月22日"	"168"	"葵興獸醫診所"	"新界葵涌光輝圍27至39號葵景大廈5A號舖"	"葵青區"	"27922007"	""	""	""	"https://www.facebook.com/KwaiHingVetClinic/"	""	""	""	""	""	""	""	""	""	""	""	""	""	"[{'close': {'day': 0, 'time': '2100'}, 'open': {'day': 0, 'time': '1030'}}, {'close': {'day': 1, 'time': '2100'}, 'open': {'day': 1, 'time': '1030'}}, {'close': {'day': 2, 'time': '2100'}, 'open': {'day': 2, 'time': '1030'}}, {'close': {'day': 4, 'time': '2100'}, 'open': {'day': 4, 'time': '1030'}}, {'close': {'day': 5, 'time': '2100'}, 'open': {'day': 5, 'time': '1030'}}, {'close': {'day': 6, 'time': '2100'}, 'open': {'day': 6, 'time': '1030'}}]"	"['星期一: 10:30 – 21:00', '星期二: 10:30 – 21:00', '星期三: 10:30 – 21:00', '星期四: 休息', '星期五: 10:30 – 21:00', '星期六: 10:30 – 21:00', '星期日: 10:30 – 21:00']"	"114.1323"	"22.3677"
"2022年3月22日"	"169"	"太陽動物醫務所"	"新界大嶼山梅窩麻布村31號"	"離島區"	"98557529"	""	""	"http://www.drnature123.com"	"https://www.facebook.com/drsunvetclinic/"	"只提供上門應診"	""	""	""	""	""	""	""	""	""	""	""	""	"[]"	""	"113.9924"	"22.265"
"2022年3月22日"	"170"	"Community Vet Clinic "	"新界大嶼山梅窩梅窩鄉事會路5號"	"離島區"	"51142617"	""	""	""	"https://www.facebook.com/communityvet/"	"電話只供Whatsapp"	""	""	""	""	""	""	""	""	""	""	""	""	"[]"	""	"113.9971"	"22.2679"
